Don't see your tags in the report? New tags are excluded by default - go to https://portal.aws.amazon.com/gp/aws/developer/account?action=cost-allocation-report to update your cost allocation keys.
InvoiceID,PayerAccountId,LinkedAccountId,RecordType,RecordID,BillingPeriodStartDate,BillingPeriodEndDate,InvoiceDate,PayerAccountName,LinkedAccountName,TaxationAddress,PayerPONumber,ProductCode,ProductName,SellerOfRecord,UsageType,Operation,AvailabilityZone,RateId,ItemDescription,UsageStartDate,UsageEndDate,UsageQuantity,BlendedRate,CurrencyCode,CostBeforeTax,Credits,TaxAmount,TaxType,TotalCost,user:Name,user:project
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671862-0","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-Regional-Bytes",,"","913821","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB","2013/11/01 00:00:00","2013/11/30 23:59:59","1.83498734",,"USD","0.017650","0.000000","0.000000","None","0.017650","freeassociation.web.prod","freeassociation"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671862-1","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-Regional-Bytes",,"","913821","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB","2013/11/01 00:00:00","2013/11/30 23:59:59","0.00643102",,"USD","0.000062","0.000000","0.000000","None","0.000062","freeassociation.web.dev","freeassociation"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671862-2","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-Regional-Bytes",,"","913821","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB","2013/11/01 00:00:00","2013/11/30 23:59:59","0.09900541",,"USD","0.000952","0.000000","0.000000","None","0.000952","fiesta.staging","fiestamovement"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671862-3","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-Regional-Bytes",,"","913821","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB","2013/11/01 00:00:00","2013/11/30 23:59:59","0.01265968",,"USD","0.000122","0.000000","0.000000","None","0.000122","energyproject.staging","tep"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671862-4","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-Regional-Bytes",,"","913821","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB","2013/11/01 00:00:00","2013/11/30 23:59:59","0.02969476",,"USD","0.000286","0.000000","0.000000","None","0.000286","fiesta.production.web01","fiestamovement"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671862-5","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-Regional-Bytes",,"","913821","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB","2013/11/01 00:00:00","2013/11/30 23:59:59","1.00445067",,"USD","0.009661","0.000000","0.000000","None","0.009661","fiesta.production.worker01","fiestamovement"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671862-6","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-Regional-Bytes",,"","913821","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB","2013/11/01 00:00:00","2013/11/30 23:59:59","0.30142687",,"USD","0.002899","0.000000","0.000000","None","0.002899","stattis.prod.web","stattis"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671862-7","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-Regional-Bytes",,"","913821","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB","2013/11/01 00:00:00","2013/11/30 23:59:59","0.00004652",,"USD","0.000000","0.000000","0.000000","None","0.000000","fa.labs.project.zeus","internal"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671862-8","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-Regional-Bytes",,"","913821","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB","2013/11/01 00:00:00","2013/11/30 23:59:59","0.00004109",,"USD","0.000000","0.000000","0.000000","None","0.000000","cdi.mott.staging","cdi.mott"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671862-9","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-Regional-Bytes",,"","913821","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB","2013/11/01 00:00:00","2013/11/30 23:59:59","0.00007782",,"USD","0.000001","0.000000","0.000000","None","0.000001","cornell-staging",
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671862-10","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-Regional-Bytes",,"","913821","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB","2013/11/01 00:00:00","2013/11/30 23:59:59","0.00422731",,"USD","0.000041","0.000000","0.000000","None","0.000041","mdg.prod.web","mdga"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671862-11","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-Regional-Bytes",,"","913821","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB","2013/11/01 00:00:00","2013/11/30 23:59:59","0.00004613",,"USD","0.000000","0.000000","0.000000","None","0.000000","stattis.staging",
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671862-12","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-Regional-Bytes",,"","913821","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB","2013/11/01 00:00:00","2013/11/30 23:59:59","0.83628573",,"USD","0.008044","0.000000","0.000000","None","0.008044",,
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671862-13","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-Regional-Bytes",,"","913821","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB","2013/11/01 00:00:00","2013/11/30 23:59:59","0.00004548",,"USD","0.000000","0.000000","0.000000","None","0.000000","prio.web",
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671862-14","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-Regional-Bytes",,"","913821","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB","2013/11/01 00:00:00","2013/11/30 23:59:59","0.02916990",,"USD","0.000281","0.000000","0.000000","None","0.000281","fiesta.production.web02","fiestamovement"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671862-15","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-Regional-Bytes",,"","913821","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB","2013/11/01 00:00:00","2013/11/30 23:59:59","0.00007623",,"USD","0.000001","0.000000","0.000000","None","0.000001","fa.labs.weatherz","internal"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671878-0","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-SAE1-AWS-In-Bytes",,"","913888","$0.00 per GB - US East (Northern Virginia) data transfer from South America (Sao Paulo)","2013/11/01 00:00:00","2013/11/30 23:59:59","0.00001230",,"USD","0.000000","0.000000","0.000000","None","0.000000",,
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671878-1","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-SAE1-AWS-In-Bytes",,"us-east-1","913888","$0.00 per GB - US East (Northern Virginia) data transfer from South America (Sao Paulo)","2013/11/01 00:00:00","2013/11/30 23:59:59","5E-8",,"USD","0.000000","0.000000","0.000000","None","0.000000",,"stattis"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671878-2","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-SAE1-AWS-In-Bytes",,"us-east-1","913888","$0.00 per GB - US East (Northern Virginia) data transfer from South America (Sao Paulo)","2013/11/01 00:00:00","2013/11/30 23:59:59","6E-8",,"USD","0.000000","0.000000","0.000000","None","0.000000",,"internal"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000133982512","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","EBS:SnapshotUsage",,"","1680192","$0.095 per GB-Month of snapshot data stored","2013/11/01 00:00:00","2013/11/30 23:59:59","2.44256562",,"USD","0.230000","0.000000","0.000000","None","0.230000",,
"Estimated","937951391671","937951391671","PayerLineItem","6400000000135196856","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","TimedStorage-RRS-ByteHrs",,"","1525368","$0.064 per GB - next 49 TB / month of storage used - Reduced Redundancy Storage","2013/11/01 00:00:00","2013/11/30 23:59:59","521.36297875",,"USD","33.370000","0.000000","0.000000","None","33.370000",,
"Estimated","937951391671","937951391671","PayerLineItem","6400000000133639213","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","TimedStorage-RRS-ByteHrs",,"","1525155","$0.076 per GB - first 1 TB / month of storage used - Reduced Redundancy Storage","2013/11/01 00:00:00","2013/11/30 23:59:59","1024.00000000",,"USD","77.820000","0.000000","0.000000","None","77.820000",,
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671867","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-APS2-AWS-In-Bytes",,"","913838","$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Sydney)","2013/11/01 00:00:00","2013/11/30 23:59:59","0.00001039",,"USD","0.000000","0.000000","0.000000","None","0.000000",,
"Estimated","937951391671","937951391671","PayerLineItem","6400000000133639212-0","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","TimedStorage-ByteHrs",,"","1525245","$0.095 per GB - first 1 TB / month of storage used","2013/11/01 00:00:00","2013/11/30 23:59:59","299.29883713",,"USD","28.434198","0.000000","0.000000","None","28.434198",,"fiestamovement"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000133639212-1","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","TimedStorage-ByteHrs",,"","1525245","$0.095 per GB - first 1 TB / month of storage used","2013/11/01 00:00:00","2013/11/30 23:59:59","0.00120575",,"USD","0.000115","0.000000","0.000000","None","0.000115",,"yinglipowerplayer"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000133639212-2","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","TimedStorage-ByteHrs",,"","1525245","$0.095 per GB - first 1 TB / month of storage used","2013/11/01 00:00:00","2013/11/30 23:59:59","17.53305208",,"USD","1.665687","0.000000","0.000000","None","1.665687",,
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671877-0","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-USW2-AWS-In-Bytes",,"","913804","$0.00 per GB - US East (Northern Virginia) data transfer from US West (Oregon)","2013/11/01 00:00:00","2013/11/30 23:59:59","1.1E-7",,"USD","0.000000","0.000000","0.000000","None","0.000000",,"fiestamovement"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671877-1","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-USW2-AWS-In-Bytes",,"","913804","$0.00 per GB - US East (Northern Virginia) data transfer from US West (Oregon)","2013/11/01 00:00:00","2013/11/30 23:59:59","1.7E-7",,"USD","0.000000","0.000000","0.000000","None","0.000000",,"stattis"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671877-2","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-USW2-AWS-In-Bytes",,"","913804","$0.00 per GB - US East (Northern Virginia) data transfer from US West (Oregon)","2013/11/01 00:00:00","2013/11/30 23:59:59","1.7E-7",,"USD","0.000000","0.000000","0.000000","None","0.000000",,"internal"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671877-3","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-USW2-AWS-In-Bytes",,"","913804","$0.00 per GB - US East (Northern Virginia) data transfer from US West (Oregon)","2013/11/01 00:00:00","2013/11/30 23:59:59","0.05177589",,"USD","0.000000","0.000000","0.000000","None","0.000000",,
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671877-4","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-USW2-AWS-In-Bytes",,"us-east-1","913804","$0.00 per GB - US East (Northern Virginia) data transfer from US West (Oregon)","2013/11/01 00:00:00","2013/11/30 23:59:59","1.4E-7",,"USD","0.000000","0.000000","0.000000","None","0.000000",,"internal"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671877-5","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-USW2-AWS-In-Bytes",,"us-east-1","913804","$0.00 per GB - US East (Northern Virginia) data transfer from US West (Oregon)","2013/11/01 00:00:00","2013/11/30 23:59:59","2.2E-7",,"USD","0.000000","0.000000","0.000000","None","0.000000",,"stattis"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671877-6","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-USW2-AWS-In-Bytes",,"us-east-1","913804","$0.00 per GB - US East (Northern Virginia) data transfer from US West (Oregon)","2013/11/01 00:00:00","2013/11/30 23:59:59","2.9E-7",,"USD","0.000000","0.000000","0.000000","None","0.000000",,"fiestamovement"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671877-7","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-USW2-AWS-In-Bytes",,"us-east-1","913804","$0.00 per GB - US East (Northern Virginia) data transfer from US West (Oregon)","2013/11/01 00:00:00","2013/11/30 23:59:59","2.4E-7",,"USD","0.000000","0.000000","0.000000","None","0.000000",,"freeassociation"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671875-0","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","Requests-Tier2",,"","1525293","$0.004 per 10,000 GET and all other requests","2013/11/01 00:00:00","2013/11/30 23:59:59","6294653.00000000",,"USD","2.518351","0.000000","0.000000","None","2.518351",,"fiestamovement"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671875-1","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","Requests-Tier2",,"","1525293","$0.004 per 10,000 GET and all other requests","2013/11/01 00:00:00","2013/11/30 23:59:59","50.00000000",,"USD","0.000020","0.000000","0.000000","None","0.000020",,"yinglipowerplayer"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671875-2","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","Requests-Tier2",,"","1525293","$0.004 per 10,000 GET and all other requests","2013/11/01 00:00:00","2013/11/30 23:59:59","29066.00000000",,"USD","0.011629","0.000000","0.000000","None","0.011629",,
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671885-0","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","Requests-Tier1",,"","1525405","$0.005 per 1,000 PUT, COPY, POST, or LIST requests","2013/11/01 00:00:00","2013/11/30 23:59:59","444.00000000",,"USD","0.002055","0.000000","0.000000","None","0.002055",,"fiestamovement"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671885-1","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","Requests-Tier1",,"","1525405","$0.005 per 1,000 PUT, COPY, POST, or LIST requests","2013/11/01 00:00:00","2013/11/30 23:59:59","4.00000000",,"USD","0.000019","0.000000","0.000000","None","0.000019",,"yinglipowerplayer"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671885-2","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","Requests-Tier1",,"","1525405","$0.005 per 1,000 PUT, COPY, POST, or LIST requests","2013/11/01 00:00:00","2013/11/30 23:59:59","10355.00000000",,"USD","0.047927","0.000000","0.000000","None","0.047927",,
"Estimated","937951391671","937951391671","PayerLineItem","6400000000133982505","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","EBS:VolumeIOUsage",,"","1683739","$0.10 per 1 million I/O requests","2013/11/01 00:00:00","2013/11/30 23:59:59","13108799.00000000",,"USD","1.310000","0.000000","0.000000","None","1.310000",,
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671884-0","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-USW1-AWS-Out-Bytes",,"","913761","$0.02 per GB - US East (Northern Virginia) data transfer to US West (Northern California)","2013/11/01 00:00:00","2013/11/30 23:59:59","0.05272499",,"USD","0.007560","0.000000","0.000000","None","0.007560",,"fiestamovement"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671884-1","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-USW1-AWS-Out-Bytes",,"","913761","$0.02 per GB - US East (Northern Virginia) data transfer to US West (Northern California)","2013/11/01 00:00:00","2013/11/30 23:59:59","0.01701976",,"USD","0.002440","0.000000","0.000000","None","0.002440",,
"Estimated","937951391671","937951391671","PayerLineItem","6400000000133982507","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","DataProcessing-Bytes","LoadBalancing","","1679263","$0.008 per GB Data Processed by the LoadBalancer","2013/11/01 00:00:00","2013/11/30 23:59:59","299.12287424",,"USD","2.390000","0.000000","0.000000","None","2.390000",,
"Estimated","937951391671","937951391671","PayerLineItem","6400000000133982511","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","EBS:VolumeUsage",,"","1682779","$0.10 per GB-month of provisioned storage","2013/11/01 00:00:00","2013/11/30 23:59:59","104.52222344",,"USD","10.450000","0.000000","0.000000","None","10.450000",,
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671880-0","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-USW1-AWS-In-Bytes",,"","913798","$0.00 per GB - US East (Northern Virginia) data transfer from US West (Northern California)","2013/11/01 00:00:00","2013/11/30 23:59:59","1.5E-7",,"USD","0.000000","0.000000","0.000000","None","0.000000",,"freeassociation"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671880-1","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-USW1-AWS-In-Bytes",,"","913798","$0.00 per GB - US East (Northern Virginia) data transfer from US West (Northern California)","2013/11/01 00:00:00","2013/11/30 23:59:59","0.00119471",,"USD","0.000000","0.000000","0.000000","None","0.000000",,
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671880-2","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-USW1-AWS-In-Bytes",,"us-east-1","913798","$0.00 per GB - US East (Northern Virginia) data transfer from US West (Northern California)","2013/11/01 00:00:00","2013/11/30 23:59:59","1.4E-7",,"USD","0.000000","0.000000","0.000000","None","0.000000",,"fiestamovement"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000132671880-3","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-USW1-AWS-In-Bytes",,"us-east-1","913798","$0.00 per GB - US East (Northern Virginia) data transfer from US West (Northern California)","2013/11/01 00:00:00","2013/11/30 23:59:59","6E-8",,"USD","0.000000","0.000000","0.000000","None","0.000000",,"freeassociation"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000133982513-0","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","BoxUsage","RunInstances","us-east-1c","1679350","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013/11/01 00:00:00","2013/11/30 23:59:59","597.00000000",,"USD","35.820000","0.000000","0.000000","None","35.820000","fiesta.production.web01","fiestamovement"
"Estimated","937951391671","937951391671","PayerLineItem","6400000000133982513-1","2013/11/01 00:00:00","2013/11/30 23:59:59","2013/11/25 23:42:09","Free Association","","20 Jay Street, 516, Brooklyn, New York, 11201, US",,"AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","BoxUsage","RunInstances","us-east-1c","1679350","$0.060 per M1 Standard Small (m1.small) Linux/UNIX instance-hour (or partial hour)","2013/11/01 00:00:00","2013/11/30 23:59:59","597.00000000",,"USD","35.820000","0.000000","0.000000","None","35.820000","fiesta.production.worker01","fiestamovement"
